claim_id,policy_id,customer_id,device_id,repair_shop_id,claim_type,claim_amount,claim_date,description,status,filed_date,image_path,is_fraud,amount_vs_avg,claim_frequency,start_date,end_date,premium_amount,coverage_limit,policy_type,days_since_policy_start,coverage_utilization,device_type,purchase_date,purchase_price,device_age_days,amount_vs_device_price,claim_type_encoded,device_type_encoded,policy_type_encoded,has_repair_shop,node_degree,community_id,community_size,pagerank_score,n_shared_devices,n_shared_addresses,n_shared_shops,n_shared_payments,consistency_score,multimodal_inconsistency
CLM-000668,POL-003909,CUS-001898,DEV-002687,REP-000576,software_issue,150.83,2023-09-22,"Apps crashing continuously, device unusable for work",denied,2026-09-22 17:47:38.779688,,False,0.38057630197819947,4,2023-02-03,2025-02-02,117.46,1158.13,standard,231,0.13023581117836514,smartwatch,2023-11-19,752.16,0,0.2005291427355882,4,3,3,1,3,7,228,5.578286651293428e-05,9,0,7,0,0.5,0
CLM-000669,POL-001166,CUS-001562,DEV-000212,REP-000257,accidental_damage,553.43,2024-03-14,"Device slipped from hand in parking lot, back panel cracked",denied,2026-09-22 17:47:38.780973,,False,1.7812441088974613,7,2022-06-04,2023-06-04,280.2,2658.91,standard,649,0.20814168211786033,smartphone,2023-12-27,903.95,78,0.6122351899994468,0,2,3,1,3,79,85,5.7535085148486776e-05,3,0,7,0,0.5,0
CLM-000670,POL-002626,CUS-002133,DEV-000610,,mechanical_failure,294.66,2024-02-16,"Device stopped turning on suddenly, no response to charging",approved,2026-09-22 17:47:38.782215,,False,0.8547829457977644,11,2022-06-26,2024-06-25,464.35,7845.84,extended,600,0.03755620813067817,laptop,2023-05-16,2593.43,276,0.11361787285563907,2,1,1,0,2,21,196,3.81009983141327e-05,15,0,0,0,0.5,0
CLM-000671,POL-001307,CUS-001331,DEV-000166,REP-000078,screen_damage,691.12,2023-03-12,Screen separated from body at the top edge,submitted,2026-09-22 17:47:38.783508,,False,1.5180975894775224,5,2022-11-12,2024-11-11,219.46,2958.26,standard,120,0.2336238194073543,tablet,2021-09-17,835.67,541,0.8270250218387641,3,4,3,1,3,86,230,5.8585692830133036e-05,4,0,3,0,0.5,0
CLM-000672,POL-001571,CUS-002944,DEV-000748,,software_issue,265.16,2024-06-02,"Device freezing every 10 minutes, requires hard restart",approved,2026-09-22 17:47:38.784750,,False,0.7492935458347463,4,2022-04-05,2023-04-05,390.02,9576.28,extended,789,0.027689248852372738,appliance,2022-07-02,1808.36,701,0.14663009577738947,4,0,1,0,2,40,252,4.3101451667752454e-05,6,0,0,0,0.5,0
CLM-000673,POL-004244,CUS-002106,DEV-000959,,accidental_damage,207.76,2023-09-09,"Device dropped on concrete floor, screen completely shattered",submitted,2026-09-22 17:47:38.786012,,False,0.6776421471497183,4,2022-08-10,2024-08-09,676.86,5052.52,extended,395,0.041120074734983726,television,2022-02-23,2208.68,563,0.09406523353315102,0,5,1,0,2,19,261,4.205699318990873e-05,8,0,0,0,0.5,0
CLM-000674,POL-002729,CUS-001563,DEV-002723,REP-000264,water_damage,116.82,2024-11-14,"Device fell into swimming pool, not turning on",denied,2026-09-22 17:47:38.787260,,False,0.1457597173144876,5,2022-11-13,2023-11-13,113.92,1294.95,basic,732,0.0902119772964207,laptop,2021-06-09,1588.23,1254,0.07355357851192837,6,1,0,1,3,57,193,5.7942249732988793e-05,4,0,5,0,0.5,0
CLM-000675,POL-001012,CUS-001733,DEV-000526,REP-000198,battery_issue,137.4,2023-07-26,"Battery not holding charge, shuts down at 40% randomly",under_review,2026-09-22 17:47:38.788489,,False,0.6741021783214496,3,2022-07-29,2023-07-29,165.16,1101.31,standard,362,0.1247605124805913,laptop,2022-03-09,2637.67,504,0.05209142917802455,1,1,3,1,3,25,266,6.295876334886227e-05,2,0,5,0,0.5,0
CLM-000676,POL-004235,CUS-001205,DEV-000529,,water_damage,195.14,2024-09-17,"Water leaked into bag during storm, device screen has water marks",approved,2026-09-22 17:47:38.789691,,False,1.0992873841647184,2,2024-04-19,2026-04-19,489.75,4702.58,premium,151,0.04149637007770202,smartwatch,2021-07-28,210.85,1147,0.9254920559639553,6,3,2,0,2,139,96,4.747226245241219e-05,4,0,0,0,0.5,0
CLM-000677,POL-004919,CUS-001374,DEV-000911,,theft,194.86,2023-06-21,"Device stolen from car, filed police report #PR-49725",approved,2026-09-22 17:47:38.790904,,False,0.3474333862286965,7,2023-02-20,2024-02-20,235.32,2992.13,standard,121,0.0651241757543957,smartphone,2021-10-25,707.83,604,0.2752920899085939,5,2,3,0,2,71,210,4.329578123372425e-05,4,0,0,0,0.5,0
CLM-000678,POL-002423,CUS-000550,DEV-000937,,accidental_damage,497.24,2023-01-29,"Device fell from pocket while running, multiple scratches and broken glass",denied,2026-09-22 17:47:38.792130,,False,1.5708268396444969,6,2023-06-06,2026-06-05,62.03,998.69,basic,0,0.49789223883287104,appliance,2022-11-06,916.29,84,0.5426666230123651,0,0,0,0,2,50,142,4.1739515003393014e-05,7,0,0,0,0.5,0
CLM-000679,POL-001697,CUS-002677,DEV-000501,REP-000146,mechanical_failure,335.21,2024-08-23,"Hinge mechanism broken, screen wobbly and disconnecting",denied,2026-09-22 17:47:38.793403,,False,1.8221499858668,5,2023-05-12,2025-05-11,236.09,1947.45,standard,469,0.17212765411178718,tablet,2021-11-24,949.95,1003,0.35287120374756564,2,4,3,1,3,81,211,6.13623811912618e-05,1,0,10,0,0.5,0
CLM-000680,POL-003151,CUS-000338,DEV-002249,,accidental_damage,583.76,2024-07-02,"Device fell from pocket while running, multiple scratches and broken glass",under_review,2026-09-22 17:47:38.794633,,False,1.1059382011372463,7,2022-08-27,2025-08-26,231.75,3410.5,premium,675,0.17116551825245566,television,2022-05-31,2711.51,763,0.21528963566426085,0,5,2,0,2,112,172,4.2088653722340794e-05,5,0,0,0,0.5,0
CLM-000681,POL-002581,CUS-001785,DEV-001455,REP-000349,battery_issue,210.82,2024-03-24,"Device randomly shuts down, battery health shows 52%",denied,2026-09-22 17:47:38.795912,,False,1.2410484333838614,4,2022-08-18,2025-08-17,248.05,1998.62,standard,584,0.10548278312035304,television,2023-11-11,843.21,134,0.25002075402331564,1,5,3,1,3,54,156,5.783916671760574e-05,4,0,5,0,0.5,0
CLM-000682,POL-000372,CUS-002516,DEV-002123,REP-000475,accidental_damage,140.4,2023-04-01,"Accidentally knocked device off table, dent on corner and screen crack",under_review,2026-09-22 17:47:38.797211,,False,0.45726515609733404,7,2023-11-24,2026-11-23,383.06,3613.75,premium,0,0.03885160843998617,laptop,2021-05-07,2067.12,694,0.06792058516196448,0,1,2,1,3,72,241,5.5699362494995104e-05,3,0,9,0,0.5,0
CLM-000683,POL-003782,CUS-000752,DEV-002890,REP-000499,water_damage,863.48,2024-06-21,"Water leaked into bag during storm, device screen has water marks",denied,2026-09-22 17:47:38.798516,,False,2.057766550688718,4,2023-12-13,2026-12-12,596.66,6060.62,extended,191,0.1424738723100937,laptop,2023-01-08,891.56,530,0.968504643546144,6,1,1,1,3,42,157,5.974000372522787e-05,4,0,8,0,0.5,0
CLM-000684,POL-003372,CUS-002583,DEV-001488,,mechanical_failure,177.08,2024-08-20,"Device stopped turning on suddenly, no response to charging",denied,2026-09-22 17:47:38.799751,,False,1.1635837960377173,2,2023-10-10,2024-10-09,387.42,3311.3,premium,315,0.05347748618367409,smartwatch,2022-01-25,292.28,938,0.6058573970165596,2,3,2,0,2,40,252,4.5829911763677326e-05,5,0,0,0,0.8123,0
CLM-000685,POL-004167,CUS-001991,DEV-001637,REP-000289,software_issue,357.56,2023-05-26,"Apps crashing continuously, device unusable for work",under_review,2026-09-22 17:47:38.801012,,False,0.9065846299473466,3,2024-01-26,2025-01-25,308.26,6365.95,extended,0,0.056167579073037016,smartphone,2024-04-16,410.84,0,0.870314477655535,4,2,1,1,3,136,199,6.20827664945244e-05,4,0,4,0,0.5,0
CLM-000686,POL-000714,CUS-000248,DEV-001490,REP-000008,screen_damage,791.92,2023-12-09,"Dead pixels spreading across display, started as small cluster",denied,2026-09-22 17:47:38.802286,,False,2.341261511626188,10,2022-04-20,2025-04-19,93.72,512.67,basic,598,1.544697368677707,smartwatch,2022-01-14,432.96,694,1.8290835181079084,3,3,0,1,3,28,254,5.508045321472422e-05,3,0,12,0,0.5,0
CLM-000687,POL-001198,CUS-002736,DEV-000131,REP-000228,software_issue,122.51,2023-05-12,"Device stuck in boot loop, factory reset not working",denied,2026-09-22 17:47:38.803571,,False,0.44115271640439735,7,2023-08-09,2026-08-08,454.16,5787.01,extended,0,0.021169826905431302,laptop,2021-03-05,1469.51,798,0.08336792536287606,4,1,1,1,3,117,108,5.634046181987392e-05,3,0,5,0,0.5,0
CLM-000688,POL-002821,CUS-001434,DEV-001768,REP-000410,screen_damage,74.25,2024-04-19,Touch screen unresponsive in bottom half after impact,denied,2026-09-22 17:47:38.804847,,False,0.2739159306026941,7,2024-02-16,2025-02-15,60.92,961.94,basic,63,0.07718776638875605,laptop,2023-07-26,2142.94,268,0.0346486602518036,3,1,0,1,3,5,184,6.071411616137175e-05,1,0,4,0,0.5,0
CLM-000689,POL-004252,CUS-002335,DEV-002476,REP-000190,theft,449.89,2023-02-13,"Bag with device snatched at train station, police report filed",under_review,2026-09-22 17:47:38.806145,,False,1.3713231932209589,2,2024-01-03,2025-01-02,176.92,2326.83,standard,0,0.19334889098043262,appliance,2021-08-17,1744.29,545,0.2579215612082853,5,0,3,1,3,80,306,6.151619213657141e-05,5,0,5,0,0.5,0
CLM-000690,POL-004791,CUS-002227,DEV-000767,,theft,746.95,2023-08-26,"Device stolen from gym locker, filed report with facility",denied,2026-09-22 17:47:38.807348,,False,2.253000107723796,7,2022-11-20,2024-11-19,239.34,1975.18,standard,279,0.3781680656952784,television,2023-04-21,841.72,127,0.8874091146699615,5,5,3,0,2,113,112,4.1907038457262755e-05,5,0,0,0,0.5,0
CLM-000691,POL-003412,CUS-002793,DEV-002273,REP-000272,battery_issue,137.72,2024-05-05,"Charging takes over 8 hours for full charge, battery degraded",under_review,2026-09-22 17:47:38.808557,,False,0.6107317073170732,2,2023-03-22,2024-03-21,588.93,7589.09,extended,410,0.018147103275886832,laptop,2022-08-26,2086.3,618,0.06601159948233715,1,1,1,1,3,88,244,6.029058697672822e-05,2,0,7,0,0.5,0
CLM-000692,POL-004571,CUS-001308,DEV-001764,REP-000686,mechanical_failure,277.72,2023-03-02,"Device stopped turning on suddenly, no response to charging",under_review,2026-09-22 17:47:38.809793,,False,0.6391199788279426,2,2023-12-01,2026-11-30,377.67,3483.64,extended,0,0.07972121114696124,laptop,2021-11-26,967.37,461,0.28708767069477037,2,1,1,1,3,111,213,7.086835979584863e-05,0,0,5,0,0.5,0
CLM-000693,POL-004798,CUS-002576,DEV-002311,REP-000137,accidental_damage,381.16,2024-10-05,"Device fell from pocket while running, multiple scratches and broken glass",under_review,2026-09-22 17:47:38.811036,,False,1.0741238246428138,6,2022-06-19,2025-06-18,467.4,7530.73,extended,839,0.05061395110434182,smartwatch,2024-02-18,695.14,230,0.5483212014845931,0,3,1,1,3,88,244,5.9455270507842714e-05,3,0,6,0,0.5,0
CLM-000694,POL-001279,CUS-002702,DEV-000998,REP-000447,battery_issue,492.55,2024-04-20,"Device randomly shuts down, battery health shows 52%",under_review,2026-09-22 17:47:38.812283,,False,1.0,1,2022-04-17,2024-04-16,498.38,3762.22,premium,734,0.1309200418901606,smartwatch,2023-08-05,614.76,259,0.801206975079706,1,3,2,1,3,75,184,6.14392191539831e-05,4,0,9,0,0.5,0
CLM-000695,POL-000753,CUS-001067,DEV-001455,REP-000662,accidental_damage,92.71,2023-05-23,"Child dropped the device on tile floor, touchscreen unresponsive",denied,2026-09-22 17:47:38.813520,,False,0.3901640448114199,5,2023-09-07,2025-09-06,308.44,3413.11,premium,0,0.027162910073217677,television,2023-11-11,843.21,0,0.10994888580543398,0,5,2,1,3,97,185,5.789880721522194e-05,4,0,13,0,0.5,0
CLM-000696,POL-002696,CUS-002833,DEV-002094,REP-000257,theft,274.79,2024-08-31,"Home burglary, device among stolen items, police report #PR-35251",approved,2026-09-22 17:47:38.814778,,False,0.7536545898357149,5,2022-07-14,2023-07-14,186.04,2374.63,standard,779,0.11571908044621688,smartwatch,2022-02-28,373.73,915,0.7352634254675836,5,3,3,1,3,110,151,5.6326675130907243e-05,4,0,7,0,0.5,0
CLM-000697,POL-004054,CUS-000945,DEV-001627,REP-000553,screen_damage,68.86,2024-02-15,LCD bleeding visible on left side of screen,submitted,2026-09-22 17:47:38.815996,,False,0.7838360842344905,3,2023-04-21,2025-04-20,362.09,3920.36,premium,300,0.01756471344468365,tablet,2023-08-07,733.42,192,0.09388890403861362,3,4,2,1,3,19,261,5.939948400071654e-05,5,0,4,0,0.5,0
CLM-000698,POL-003226,CUS-001098,DEV-000567,REP-000537,accidental_damage,372.03,2024-06-03,"Child dropped the device on tile floor, touchscreen unresponsive",submitted,2026-09-22 17:47:38.817191,,False,1.2436928905727658,3,2023-01-24,2026-01-23,122.17,1285.94,standard,496,0.289305877412632,television,2023-12-14,1175.17,172,0.3165754741867134,0,5,3,1,3,24,168,6.018648441833539e-05,5,0,3,0,0.5,0
CLM-000699,POL-003688,CUS-002996,DEV-001784,REP-000271,accidental_damage,380.99,2024-08-31,"Device dropped on concrete floor, screen completely shattered",denied,2026-09-22 17:47:38.818378,,False,0.5087032114759743,14,2024-04-27,2026-04-27,200.34,2406.49,standard,126,0.15831771584340681,smartphone,2022-05-09,1181.16,845,0.3225557926106539,0,2,3,1,3,20,224,5.340434561136734e-05,5,0,8,0,0.5,0
CLM-000700,POL-003370,CUS-002630,DEV-002564,REP-000246,software_issue,359.67,2023-09-23,"Device freezing every 10 minutes, requires hard restart",denied,2026-09-22 17:47:38.819578,,False,1.2507360612031992,3,2024-05-28,2026-05-28,108.43,1398.59,standard,0,0.25716614590408915,television,2021-10-04,2867.4,719,0.1254341912534003,4,5,3,1,3,96,149,7.061317298173015e-05,0,0,4,0,0.5,0
CLM-000701,POL-003013,CUS-002057,DEV-002405,REP-000652,screen_damage,165.55,2024-10-09,Screen cracked from edge to edge after minor drop,under_review,2026-09-22 17:47:38.820786,,False,0.5399499351766538,8,2023-08-17,2025-08-16,317.33,9661.35,extended,419,0.01713528647652761,television,2024-04-16,1664.66,176,0.09944973748393066,3,5,1,1,3,6,344,5.494257933411255e-05,8,0,7,0,0.5,0
CLM-000702,POL-004937,CUS-001976,DEV-002958,REP-000081,water_damage,172.92,2024-06-01,"Device fell into swimming pool, not turning on",approved,2026-09-22 17:47:38.822004,,False,0.39260442130277823,3,2024-02-20,2025-02-19,410.44,6208.26,extended,102,0.027853214910458,laptop,2023-01-07,1214.73,511,0.14235262157022546,6,1,1,1,3,97,185,6.184674835026792e-05,7,0,4,0,0.5,0
CLM-000703,POL-001145,CUS-000948,DEV-002309,,software_issue,15.57,2024-06-06,"Device freezing every 10 minutes, requires hard restart",approved,2026-09-22 17:47:38.823194,,False,0.022200675858725566,2,2022-04-13,2024-04-12,667.48,7965.22,extended,785,0.0019547482680955454,appliance,2021-04-05,1695.08,1158,0.009185407178422257,4,0,1,0,2,117,108,4.5309942900082756e-05,5,0,0,0,0.5,0
CLM-000704,POL-001050,CUS-002464,DEV-000826,,mechanical_failure,500.22,2024-04-29,"Device stopped turning on suddenly, no response to charging",submitted,2026-09-22 17:47:38.824372,,False,1.7514092643814994,6,2023-01-10,2024-01-10,186.71,2336.03,standard,475,0.2141325239829968,television,2023-04-19,1622.23,376,0.30835331611423783,2,5,3,0,2,25,266,4.242459179596918e-05,4,0,0,0,0.5,0
CLM-000705,POL-004658,CUS-002697,DEV-002686,REP-000385,battery_issue,376.54,2024-05-21,"Battery not holding charge, shuts down at 40% randomly",under_review,2026-09-22 17:47:38.825592,,False,0.9568205929624618,4,2023-08-05,2024-08-04,194.56,1308.27,standard,290,0.2878152063411987,tablet,2022-04-13,260.35,769,1.4462838486652583,1,4,3,1,3,136,199,5.780718338990365e-05,4,0,5,0,0.5,0
CLM-000706,POL-002027,CUS-000616,DEV-000041,,accidental_damage,123.49,2024-02-13,"Accidentally knocked device off table, dent on corner and screen crack",under_review,2026-09-22 17:47:38.826784,,False,0.2886131715254792,8,2022-03-05,2025-03-04,559.61,8934.29,extended,710,0.013822027267975405,television,2022-01-22,459.19,752,0.26893007251900086,0,5,1,0,2,87,114,4.27414021842906e-05,4,0,0,0,0.5,0
CLM-000707,POL-000675,CUS-002961,DEV-000224,REP-000684,screen_damage,399.09,2023-04-26,"Dead pixels spreading across display, started as small cluster",submitted,2026-09-22 17:47:38.828023,,False,1.041919763293012,3,2023-01-25,2026-01-24,387.89,4254.37,premium,91,0.0938070736677816,tablet,2023-05-12,1118.72,0,0.35673805778032036,3,4,2,1,3,99,204,5.88091741437935e-05,3,0,6,0,0.5,0
CLM-000708,POL-000646,CUS-001734,DEV-000136,REP-000125,screen_damage,184.88,2024-03-31,Screen separated from body at the top edge,approved,2026-09-22 17:47:38.829239,,False,0.4821237645708921,2,2023-05-12,2026-05-11,237.64,4071.64,premium,324,0.04540676484168541,television,2021-05-28,1509.67,1038,0.12246384971550073,3,5,2,1,3,107,161,6.035592623887861e-05,7,0,4,0,0.5,0
CLM-000709,POL-001359,CUS-002690,DEV-002961,REP-000183,screen_damage,235.88,2024-02-08,LCD bleeding visible on left side of screen,submitted,2026-09-22 17:47:38.830464,,False,0.9307317458125357,2,2022-08-10,2023-08-10,118.36,1482.64,basic,547,0.15909458803215884,television,2021-07-07,1208.96,946,0.19510984647961885,3,5,0,1,3,23,168,6.223311074160162e-05,2,0,6,0,0.5,0
CLM-000710,POL-003480,CUS-002817,DEV-000464,REP-000303,software_issue,507.43,2024-06-17,"Apps crashing continuously, device unusable for work",approved,2026-09-22 17:47:38.831681,,False,1.7867379347741887,10,2023-06-22,2024-06-21,675.92,7385.66,extended,361,0.06870476030578175,smartwatch,2024-01-07,729.85,162,0.6952524491333836,4,3,1,1,3,20,224,5.782098315021626e-05,3,0,5,0,0.5,0
CLM-000711,POL-002534,CUS-001213,DEV-001830,,water_damage,892.82,2024-01-10,"Device dropped in sink, charging port corroded",approved,2026-09-22 17:47:38.832859,,False,1.0,1,2022-10-27,2023-10-27,471.0,3680.07,premium,440,0.24260951557986668,smartwatch,2022-07-10,300.66,549,2.969533692543072,6,3,2,0,2,64,151,5.311823130574341e-05,5,0,0,0,0.5,0
CLM-000712,POL-003845,CUS-001349,DEV-001427,REP-000487,software_issue,62.04,2024-08-28,"Apps crashing continuously, device unusable for work",submitted,2026-09-22 17:47:38.834077,,False,0.6273320188078265,2,2023-05-08,2026-05-07,234.94,2103.01,standard,478,0.029500572988240662,smartwatch,2021-11-30,593.82,1002,0.10447610386985955,4,3,3,1,3,146,202,6.465402169615981e-05,3,0,4,0,0.7753,0
CLM-000713,POL-003756,CUS-002733,DEV-000171,,software_issue,89.44,2024-04-19,"Device freezing every 10 minutes, requires hard restart",under_review,2026-09-22 17:47:38.835260,,False,0.32597656091812516,9,2024-05-15,2025-05-15,537.39,7258.48,extended,0,0.01232213907043899,tablet,2024-01-16,1488.26,94,0.06009702605727494,4,4,1,0,2,124,145,4.689411327234892e-05,1,0,0,0,0.7176,0
CLM-000714,POL-001325,CUS-000742,DEV-002358,REP-000341,water_damage,103.47,2024-05-09,"Coffee spill on device, keyboard and trackpad not working",submitted,2026-09-22 17:47:38.836510,,False,0.963721883295301,2,2024-01-27,2026-01-26,282.51,4060.76,premium,103,0.02548045193510574,smartwatch,2022-03-13,375.74,788,0.2753765901953478,6,3,2,1,3,117,108,6.670318884577708e-05,2,0,4,0,0.5,0
CLM-000715,POL-003772,CUS-001000,DEV-000816,REP-000383,water_damage,58.37,2023-11-24,"Water leaked into bag during storm, device screen has water marks",under_review,2026-09-22 17:47:38.837707,,False,0.3137261225235684,5,2023-08-01,2024-07-31,55.57,1079.68,basic,115,0.05406231475992886,television,2024-03-02,466.93,0,0.1250080311824042,6,5,0,1,3,39,253,5.655421888578516e-05,4,0,6,0,0.5,0
CLM-000716,POL-001043,CUS-000637,DEV-002163,REP-000642,mechanical_failure,383.34,2023-11-18,"Camera module not functioning, shows black screen",approved,2026-09-22 17:47:38.838884,,False,0.9108735620576276,8,2023-02-21,2024-02-21,568.89,7283.18,extended,270,0.05263360235501525,tablet,2021-08-17,903.96,823,0.42406743661223945,2,4,1,1,3,1,187,5.808044091344575e-05,5,0,8,0,0.5,0
CLM-000717,POL-004434,CUS-001842,DEV-000420,REP-000298,accidental_damage,348.09,2023-04-21,"Device dropped on concrete floor, screen completely shattered",denied,2026-09-22 17:47:38.840090,,False,0.9721012064343163,7,2022-11-30,2023-11-30,328.12,3754.24,premium,142,0.09271916553017388,appliance,2023-05-03,691.8,0,0.5031656548135299,0,0,2,1,3,103,178,5.7467901157695846e-05,4,0,7,0,0.5,0
CLM-000718,POL-000040,CUS-000773,DEV-000722,REP-000642,mechanical_failure,1178.05,2024-09-19,"Camera module not functioning, shows black screen",submitted,2026-09-22 17:47:38.841300,,False,2.9338735947640795,5,2023-04-25,2025-04-24,123.84,1129.7,basic,513,1.04279897317872,tablet,2023-09-20,1440.6,365,0.8177495487991115,2,4,0,1,3,71,210,6.216495186908119e-05,1,0,8,0,0.5,0
CLM-000719,POL-000750,CUS-001704,DEV-001805,REP-000627,software_issue,268.19,2024-06-11,"Operating system corrupted after update, data inaccessible",under_review,2026-09-22 17:47:38.842518,,False,1.0929489530609418,5,2022-02-26,2024-02-26,377.83,8396.26,extended,836,0.031941602570668366,laptop,2021-06-12,2810.07,1095,0.09543890365720427,4,1,1,1,3,82,262,5.813583968507338e-05,6,0,5,0,0.5,0
CLM-000720,POL-001384,CUS-001086,DEV-000572,REP-000189,screen_damage,84.61,2023-03-01,LCD bleeding visible on left side of screen,approved,2026-09-22 17:47:38.843728,,False,0.3252401293503174,8,2023-12-19,2026-12-18,442.55,4189.47,extended,0,0.020195872031545756,smartphone,2024-03-25,1160.94,0,0.0728805967577997,3,2,1,1,3,148,222,5.6539688663155875e-05,3,0,9,0,0.5,0
CLM-000721,POL-003628,CUS-000143,DEV-000148,,software_issue,39.83,2024-06-21,"Apps crashing continuously, device unusable for work",denied,2026-09-22 17:47:38.844924,,False,0.2936795847342653,5,2024-05-31,2027-05-31,481.7,2194.28,premium,21,0.018151739978489526,smartphone,2023-02-01,922.11,506,0.04319441281408942,4,2,2,0,2,7,228,4.682006125673455e-05,2,0,0,0,0.5,0
CLM-000722,POL-003657,CUS-000329,DEV-001037,REP-000581,accidental_damage,337.1,2024-03-21,"Device fell from pocket while running, multiple scratches and broken glass",under_review,2026-09-22 17:47:38.846153,,False,0.4143211818785182,2,2022-04-15,2023-04-15,114.59,1202.58,basic,706,0.28031399158475945,tablet,2023-08-22,320.44,212,1.0519910123580078,0,4,0,1,3,150,122,7.74836925314424e-05,0,0,3,0,0.5,0
CLM-000723,POL-001499,CUS-002889,DEV-002296,,accidental_damage,184.13,2023-12-28,"Device slipped from hand in parking lot, back panel cracked",denied,2026-09-22 17:47:38.847302,,False,0.5595976173109651,3,2023-12-07,2026-12-06,331.9,4946.54,premium,21,0.037223998997278906,appliance,2023-05-09,202.98,233,0.9071337077544586,0,0,2,0,2,60,185,4.585585260120749e-05,5,0,0,0,0.5,0
CLM-000724,POL-003415,CUS-000134,DEV-002897,REP-000386,accidental_damage,345.85,2023-01-13,"Accidentally knocked device off table, dent on corner and screen crack",under_review,2026-09-22 17:47:38.848480,,False,1.1295397143354817,3,2024-02-12,2026-02-11,138.31,2863.58,standard,0,0.12077539303948205,tablet,2021-08-11,1242.1,520,0.2784397391514371,0,4,3,1,3,82,262,5.981332395509986e-05,2,0,10,0,0.5,0
CLM-000725,POL-003259,CUS-000221,DEV-002971,REP-000586,theft,39.06,2023-03-09,"Bag with device snatched at train station, police report filed",denied,2026-09-22 17:47:38.849643,,False,0.19936200076559912,6,2022-09-24,2025-09-23,307.5,5956.71,extended,166,0.006557310998856752,smartwatch,2022-04-22,203.76,321,0.19169611307420498,5,3,1,1,3,112,172,5.983315400224248e-05,2,0,6,0,0.5,0
CLM-000726,POL-000489,CUS-001464,DEV-001377,,accidental_damage,79.39,2023-09-26,"Device dropped on concrete floor, screen completely shattered",denied,2026-09-22 17:47:38.850814,,False,0.684101680310211,2,2023-03-30,2025-03-29,75.91,1469.6,basic,180,0.05402150244964617,tablet,2024-02-22,1054.3,0,0.07530114768092573,0,4,0,0,2,102,256,4.710893034012476e-05,3,0,0,0,0.5,0
CLM-000727,POL-000592,CUS-002950,DEV-000079,REP-000699,battery_issue,72.52,2024-09-18,"Battery drains from 100% to 0% in 2 hours, device is 6 months old",denied,2026-09-22 17:47:38.852009,,False,1.0,1,2023-07-06,2026-07-05,618.74,7754.95,extended,440,0.009351446495464186,tablet,2022-10-16,1043.83,703,0.06947491449757144,1,4,1,1,3,33,252,6.314656616919674e-05,4,0,6,0,0.5,0
CLM-000728,POL-002331,CUS-002428,DEV-002589,,accidental_damage,404.21,2023-03-07,"Device slipped from hand in parking lot, back panel cracked",approved,2026-09-22 17:47:38.853166,,False,1.0322223130196735,5,2022-02-11,2024-02-11,353.47,3499.42,extended,389,0.1155077127066771,television,2023-07-08,1381.23,0,0.29264496137500634,0,5,1,0,2,67,251,4.362191760944612e-05,3,0,0,0,0.5,0
CLM-000729,POL-000573,CUS-000638,DEV-001957,,theft,222.36,2023-05-09,"Bag with device snatched at train station, police report filed",approved,2026-09-22 17:47:38.854338,,False,2.032494687050113,4,2022-12-18,2023-12-18,272.31,2209.36,premium,142,0.10064453054278162,smartwatch,2022-08-05,250.49,277,0.8877001077887341,5,3,2,0,2,122,299,4.420025815402705e-05,3,0,0,0,0.5,0
CLM-000730,POL-002234,CUS-000366,DEV-002046,REP-000051,theft,244.03,2024-03-30,"Device stolen from car, filed police report #PR-45515",denied,2026-09-22 17:47:38.855549,,False,0.5062390440726489,2,2024-01-25,2027-01-24,674.44,7966.45,extended,65,0.030632213846820102,smartphone,2022-04-06,1288.82,724,0.18934374078614546,5,2,1,1,3,7,228,6.156070264987218e-05,2,0,5,0,0.5,0
CLM-000731,POL-001226,CUS-000833,DEV-001011,REP-000331,theft,139.22,2024-03-31,"Device pickpocketed in crowded area, report #PR-25950",approved,2026-09-22 17:47:38.856752,,False,0.6691293093385883,7,2023-09-24,2026-09-23,137.37,1274.14,basic,189,0.10926585775503476,television,2022-01-15,2444.5,806,0.05695234199222745,5,5,0,1,3,122,299,5.52020382621884e-05,11,0,9,0,0.5,0
CLM-000732,POL-002825,CUS-000591,DEV-001634,REP-000062,mechanical_failure,71.03,2023-07-24,"Camera module not functioning, shows black screen",denied,2026-09-22 17:47:38.857950,,False,0.2418522827228102,6,2023-08-12,2024-08-11,138.75,1280.54,basic,0,0.055468786605650744,television,2021-04-22,2263.34,823,0.03138282361465798,2,5,0,1,3,60,185,5.7170717598046045e-05,5,0,8,0,0.5,0
CLM-000733,POL-000329,CUS-001917,DEV-001214,REP-000010,mechanical_failure,413.35,2023-01-05,"Device stopped turning on suddenly, no response to charging",submitted,2026-09-22 17:47:38.859187,,False,1.588143196073346,4,2024-05-04,2027-05-04,55.31,1041.08,basic,0,0.39703961270987825,smartphone,2021-01-18,631.8,717,0.6542418486862932,2,2,0,1,3,3,130,5.968479689068067e-05,3,0,9,0,0.5,0
CLM-000734,POL-002697,CUS-001793,DEV-002318,REP-000692,mechanical_failure,254.01,2023-02-24,"Hinge mechanism broken, screen wobbly and disconnecting",approved,2026-09-22 17:47:38.860456,,False,0.9794100636205898,2,2023-03-18,2025-03-17,68.76,537.08,basic,0,0.4729463022268563,television,2022-07-01,758.23,238,0.3350038906400432,2,5,0,1,3,54,156,6.600413726607031e-05,1,0,9,0,0.7303,0
